Java HotSpot(TM) 64-Bit Server VM (24.79-b02) for linux-amd64 JRE (1.7.0_79-b15), built on Apr 10 2015 11:34:48 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
74.335: [GC [PSYoungGen: 302240K->24032K(324096K)] 650980K->375060K(1023488K), 0.0090820 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
74.427: [GC [PSYoungGen: 324064K->25568K(276992K)] 675092K->413932K(976384K), 0.0206560 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
74.529: [GC [PSYoungGen: 276960K->49120K(300544K)] 665324K->452644K(999936K), 0.0215430 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
74.636: [GC [PSYoungGen: 300512K->49120K(218624K)] 704036K->501372K(918016K), 0.0314720 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
74.740: [GC [PSYoungGen: 218592K->90080K(259584K)] 670844K->544236K(958976K), 0.0276300 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
74.821: [GC [PSYoungGen: 259552K->90080K(207360K)] 713708K->570988K(906752K), 0.0335220 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
74.890: [GC [PSYoungGen: 207328K->104224K(233472K)] 688236K->585284K(932864K), 0.0283540 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
74.944: [GC [PSYoungGen: 221472K->86784K(233472K)] 702532K->590108K(932864K), 0.0287800 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
74.994: [GC [PSYoungGen: 204032K->18976K(233472K)] 707356K->590420K(932864K), 0.0284600 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
75.049: [GC [PSYoungGen: 136224K->96K(233472K)] 707668K->590564K(932864K), 0.0177180 secs] [Times: user=0.07 sys=0.00, real=0.02 secs] 
75.089: [GC [PSYoungGen: 117344K->96K(233472K)] 707812K->590580K(932864K), 0.0031440 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
75.122: [GC [PSYoungGen: 117344K->64K(233472K)] 707828K->590564K(932864K), 0.0030350 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
75.149: [GC [PSYoungGen: 117312K->96K(233472K)] 707812K->590612K(932864K), 0.0030870 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.174: [GC [PSYoungGen: 117344K->96K(233472K)] 707860K->590628K(932864K), 0.0030310 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.199: [GC [PSYoungGen: 117344K->96K(233472K)] 707876K->590644K(932864K), 0.0030990 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.225: [GC [PSYoungGen: 117344K->32K(233472K)] 707892K->590588K(932864K), 0.0037010 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.255: [GC [PSYoungGen: 117280K->96K(233472K)] 707836K->590668K(932864K), 0.0038440 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
75.281: [GC [PSYoungGen: 117344K->64K(243200K)] 707916K->590652K(942592K), 0.0032470 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
75.311: [GC [PSYoungGen: 131136K->64K(237568K)] 721724K->590660K(936960K), 0.0035600 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
75.342: [GC [PSYoungGen: 131136K->64K(254464K)] 721732K->590668K(953856K), 0.0042850 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.380: [GC [PSYoungGen: 153664K->96K(248832K)] 744268K->590716K(948224K), 0.0039430 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
75.417: [GC [PSYoungGen: 153696K->96K(265216K)] 744316K->590732K(964608K), 0.0031370 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.462: [GC [PSYoungGen: 175712K->96K(260096K)] 766348K->590740K(959488K), 0.0030790 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
75.509: [GC [PSYoungGen: 175712K->96K(275456K)] 766356K->590764K(974848K), 0.0031350 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.558: [GC [PSYoungGen: 196192K->96K(270336K)] 786860K->590764K(969728K), 0.0031160 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.623: [GC [PSYoungGen: 196192K->128K(284672K)] 786860K->590796K(984064K), 0.0032330 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.689: [GC [PSYoungGen: 215168K->7424K(280064K)] 805836K->598092K(979456K), 0.0067480 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
75.784: [GC [PSYoungGen: 222464K->20576K(290816K)] 813132K->611244K(990208K), 0.0130510 secs] [Times: user=0.04 sys=0.00, real=0.01 secs] 
75.870: [GC [PSYoungGen: 252000K->33888K(265728K)] 842668K->624556K(965120K), 0.0165270 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
75.967: [GC [PSYoungGen: 265312K->46240K(271360K)] 855980K->636924K(970752K), 0.0340020 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
76.074: [GC [PSYoungGen: 254624K->59008K(267776K)] 845308K->649748K(967168K), 0.0208400 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
76.167: [GC [PSYoungGen: 267392K->66016K(245760K)] 858132K->676300K(945152K), 0.0318060 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
76.255: [GC [PSYoungGen: 230368K->37696K(257024K)] 840652K->672772K(956416K), 0.0456890 secs] [Times: user=0.17 sys=0.00, real=0.04 secs] 
76.360: [GC [PSYoungGen: 202048K->16896K(264192K)] 837124K->685260K(963584K), 0.0248680 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
76.385: [Full GC [PSYoungGen: 16896K->0K(264192K)] [ParOldGen: 668364K->346519K(699392K)] 685260K->346519K(963584K) [PSPermGen: 45428K->45428K(72704K)], 0.2792200 secs] [Times: user=0.81 sys=0.00, real=0.28 secs] 
76.707: [GC [PSYoungGen: 173568K->2080K(259072K)] 520087K->348599K(958464K), 0.0058150 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
76.753: [GC [PSYoungGen: 175648K->96K(268288K)] 522167K->348639K(967680K), 0.0061080 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
76.801: [GC [PSYoungGen: 184928K->128K(266240K)] 533471K->348679K(965632K), 0.0028240 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
76.845: [GC [PSYoungGen: 184960K->128K(273920K)] 533511K->348695K(973312K), 0.0030820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.899: [GC [PSYoungGen: 195712K->128K(271360K)] 544279K->348711K(970752K), 0.0029830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.947: [GC [PSYoungGen: 195712K->64K(280576K)] 544295K->348655K(979968K), 0.0021840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.000: [GC [PSYoungGen: 208448K->128K(277504K)] 557039K->348735K(976896K), 0.0018650 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
77.049: [GC [PSYoungGen: 208512K->96K(287232K)] 557119K->348703K(986624K), 0.0033180 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
77.109: [GC [PSYoungGen: 221280K->96K(283648K)] 569887K->348703K(983040K), 0.0034500 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
77.168: [GC [PSYoungGen: 221280K->96K(293888K)] 569887K->348703K(993280K), 0.0020270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.231: [GC [PSYoungGen: 234592K->96K(290304K)] 583199K->348703K(989696K), 0.0021510 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
77.292: [GC [PSYoungGen: 234592K->32K(300032K)] 583199K->348639K(999424K), 0.0045700 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
77.357: [GC [PSYoungGen: 247328K->96K(296960K)] 595935K->348703K(996352K), 0.0048280 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
77.424: [GC [PSYoungGen: 247392K->64K(306176K)] 595999K->348671K(1005568K), 0.0033590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.491: [GC [PSYoungGen: 259648K->128K(303104K)] 608255K->348735K(1002496K), 0.0029220 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
77.564: [GC [PSYoungGen: 259712K->96K(311808K)] 608319K->348703K(1011200K), 0.0044950 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
77.674: [GC [PSYoungGen: 270944K->128K(308736K)] 619551K->348735K(1008128K), 0.0023280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.843: [GC [PSYoungGen: 270976K->160K(316416K)] 619583K->348767K(1015808K), 0.0036360 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
78.073: [GC [PSYoungGen: 280736K->96K(313856K)] 629343K->348703K(1013248K), 0.0034450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.303: [GC [PSYoungGen: 280672K->96K(321024K)] 629279K->348703K(1020416K), 0.0022150 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.697: [GC [PSYoungGen: 290400K->4919K(318976K)] 639007K->353527K(1018368K), 0.0091950 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
Heap
 PSYoungGen      total 318976K, used 27873K [0x00000000eaa80000, 0x0000000100000000, 0x0000000100000000)
  eden space 290304K, 7% used [0x00000000eaa80000,0x00000000ec0ea698,0x00000000fc600000)
  from space 28672K, 17% used [0x00000000fc600000,0x00000000fcacdf48,0x00000000fe200000)
  to   space 26624K, 0% used [0x00000000fe600000,0x00000000fe600000,0x0000000100000000)
 ParOldGen       total 699392K, used 348607K [0x00000000bff80000, 0x00000000eaa80000, 0x00000000eaa80000)
  object space 699392K, 49% used [0x00000000bff80000,0x00000000d53efe30,0x00000000eaa80000)
 PSPermGen       total 72704K, used 46473K [0x00000000aff80000, 0x00000000b4680000, 0x00000000bff80000)
  object space 72704K, 63% used [0x00000000aff80000,0x00000000b2ce2640,0x00000000b4680000)
  
#-XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxPermSize=268435456

